PSU_CY,PSU_CY_YR,PSU_ID,PSU,PLOT,CLUS,POINT,EAST_UTM_NAD83,NORTH_UTM_NAD83,SampDate,WD1,WD2,WD3,WD_MN,CLAJAM_HT,HABITAT_L2,DATASHEET,EDENWSE,SOILDEP,GR_ELEV,BR_ELEV,SOILDEP_corr,MAP_CLASS,MAP_CLASS_corr,OBSERVER
C3,2,P022,P022,18_N,18,N,509598.7747,2821926.114,11/1/2021,43,42,42,42.33333333,147,Transition,NA,NA,NA,NA,NA,54,MFRBa,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,19_C,19,C,509741,2821769.124,11/1/2021,47,47,45,46.33333333,148,Transition,NA,NA,NA,NA,NA,63,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,19_E,19,E,509773.9901,2821777.35,11/1/2021,47,50,50,49,140,Transition,NA,NA,NA,NA,NA,79,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,19_N,19,N,509735.4358,2821791.441,11/1/2021,40,36,39,38.33333333,162,Transition,NA,NA,NA,NA,NA,75,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,20_C,20,C,509536,2821666.124,11/1/2021,40,39,40,39.66666667,131,Transition,NA,NA,NA,NA,NA,65,MFRBa,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,20_E,20,E,509568.0198,2821674.108,11/1/2021,42,45,45,44,152,Transition,NA,NA,NA,NA,NA,58,MFRBa,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,20_N,20,N,509533.0969,2821677.768,11/1/2021,39,40,40,39.66666667,132,Transition,NA,NA,NA,NA,NA,69,MFRBa,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,26_C,26,C,509315,2822693.124,11/11/2021,39,39,38,38.66666667,106,Transition,NA,NA,NA,NA,NA,44,MFRBa,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,26_E,26,E,509326.6435,2822696.027,11/11/2021,43,43,42,42.66666667,97,Transition,NA,NA,NA,NA,NA,55,MFRBa,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,26_N,26,N,509312.8227,2822701.857,11/11/2021,41,42,41,41.33333333,130,Transition,NA,NA,NA,NA,NA,40,MFRBa,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,27_C,27,C,509475,2822745.124,11/11/2021,38,39,38,38.33333333,189,Ridge,NA,NA,NA,NA,NA,54,MFGt,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,27_E,27,E,509505.0792,2822752.624,11/11/2021,48,46,47,47,212,Ridge,NA,NA,NA,NA,NA,63,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,27_N,27,N,509473.7904,2822749.976,11/11/2021,38,37,37,37.33333333,190,Ridge,NA,NA,NA,NA,NA,59,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,28_C,28,C,509322,2822470.124,11/11/2021,39,39,40,39.33333333,114,Transition,NA,NA,NA,NA,NA,57,MFGe,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,28_E,28,E,509343.3465,2822475.447,11/11/2021,38,38,40,38.66666667,102,Transition,NA,NA,NA,NA,NA,50,MFGe,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,28_N,28,N,509313.5327,2822504.085,11/11/2021,36,37,38,37,113,Transition,NA,NA,NA,NA,NA,80,MFGe,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,29_C,29,C,509265,2822774.124,11/11/2021,36,38,35,36.33333333,106,Transition,NA,NA,NA,NA,NA,32,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,29_E,29,E,509296.0495,2822781.866,11/11/2021,35,36,35,35.33333333,112,Transition,NA,NA,NA,NA,NA,62,MFGe,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,29_N,29,N,509260.8873,2822790.619,11/11/2021,34,33,32,33,130,Transition,NA,NA,NA,NA,NA,30,MFRBa,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,30_C,30,C,509164,2822697.124,11/11/2021,40,40,42,40.66666667,123,Transition,NA,NA,NA,NA,NA,53,MFRBa,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,30_E,30,E,509184.3762,2822702.205,11/11/2021,39,39,38,38.66666667,92,Transition,NA,NA,NA,NA,NA,59,MFRBa,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,30_N,30,N,509157.71,2822722.352,11/11/2021,40,40,40,40,120,Transition,NA,NA,NA,NA,NA,83,MFRBa,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,31_C,31,C,509992,2822671.125,11/11/2021,44,45,44,44.33333333,148,Transition,NA,NA,NA,NA,NA,46,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,31_E,31,E,510009.4653,2822675.479,11/11/2021,46,47,48,47,172,Ridge,NA,NA,NA,NA,NA,41,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,31_N,31,N,509987.6454,2822688.59,11/11/2021,41,42,42,41.66666667,173,Transition,NA,NA,NA,NA,NA,65,MFGe,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,32_C,32,C,510205,2822743.125,11/1/2021,34,35,35,34.66666667,128,Transition,NA,NA,NA,NA,NA,49,MFGX,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,32_E,32,E,510212.7624,2822745.06,11/1/2021,33,32,33,32.66666667,118,Transition,NA,NA,NA,NA,NA,63,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,32_N,32,N,510201.1292,2822758.649,11/1/2021,32,31,32,31.66666667,120,Transition,NA,NA,NA,NA,NA,52,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,33_C,33,C,510081,2822585.125,11/1/2021,29,31,27,29,106,Transition,NA,NA,NA,NA,NA,36,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,33_E,33,E,510109.1386,2822592.14,11/1/2021,38,38,36,37.33333333,118,Transition,NA,NA,NA,NA,NA,56,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,33_N,33,N,510079.0646,2822592.887,11/1/2021,30,31,32,31,85,Transition,NA,NA,NA,NA,NA,33,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,34_C,34,C,509984,2822675.125,11/11/2021,42,42,43,42.33333333,153,Ridge,NA,NA,NA,NA,NA,45,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,34_E,34,E,510006.3168,2822680.689,11/11/2021,44,44,45,44.33333333,147,Ridge,NA,NA,NA,NA,NA,35,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,34_N,34,N,509976.5004,2822705.204,11/11/2021,43,44,45,44,143,Transition,NA,NA,NA,NA,NA,54,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,35_C,35,C,509877,2822726.125,11/11/2021,42,43,44,43,117,Transition,NA,NA,NA,NA,NA,55,MFGe,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,35_E,35,E,509886.703,2822728.544,11/11/2021,42,42,44,42.66666667,147,Transition,NA,NA,NA,NA,NA,65,MFGe,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,35_N,35,N,509871.9196,2822746.501,11/11/2021,48,50,50,49.33333333,153,Transition,NA,NA,NA,NA,NA,56,MFGP,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P022,P022,36_C,36,C,510008,2822409.125,11/1/2021,31,32,32,31.66666667,148,Transition,NA,NA,NA,NA,NA,89,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,36_E,36,E,510028.3762,2822414.205,11/1/2021,33,33,32,32.66666667,0,Transition,NA,NA,NA,NA,NA,99,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,36_N,36,N,510007.0323,2822413.006,11/1/2021,33,31,33,32.33333333,142,Transition,NA,NA,NA,NA,NA,88,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,37_C,37,C,510216,2822475.125,11/1/2021,40,40,42,40.66666667,110,Transition,NA,NA,NA,NA,NA,41,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,37_E,37,E,510227.6435,2822478.028,11/1/2021,46,45,46,45.66666667,0,Transition,NA,NA,NA,NA,NA,47,MFGt,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,37_N,37,N,510212.6131,2822488.709,11/1/2021,45,43,44,44,0,Transition,NA,NA,NA,NA,NA,28,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,38_C,38,C,509950,2822231.125,11/1/2021,34,35,35,34.66666667,104,Transition,NA,NA,NA,NA,NA,16,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,38_E,38,E,509982.0198,2822239.108,11/1/2021,40,39,40,39.66666667,137,Transition,NA,NA,NA,NA,NA,33,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,38_N,38,N,509947.0969,2822242.768,11/1/2021,36,35,35,35.33333333,104,Transition,NA,NA,NA,NA,NA,58,MFRBa,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,39_C,39,C,510009,2822486.125,11/1/2021,32,31,32,31.66666667,106,Transition,NA,NA,NA,NA,NA,70,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,39_E,39,E,510029.3762,2822491.205,11/1/2021,34,33,33,33.33333333,81,Transition,NA,NA,NA,NA,NA,81,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,39_N,39,N,510002.952,2822510.382,11/1/2021,36,35,34,35,115,Transition,NA,NA,NA,NA,NA,40,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,40_C,40,C,509854,2822360.125,11/1/2021,33,30,30,31,134,Transition,NA,NA,NA,NA,NA,65,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,40_E,40,E,509864.6733,2822362.786,11/1/2021,32,34,31,32.33333333,131,Transition,NA,NA,NA,NA,NA,78,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,40_N,40,N,509849.4035,2822378.56,11/1/2021,35,37,36,36,135,Transition,NA,NA,NA,NA,NA,81,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,48_C,48,C,509813,2823432.125,11/17/2021,32,33,34,33,89,Transition,NA,NA,NA,NA,NA,20,MFRBa,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,48_E,48,E,509831.4356,2823436.721,11/17/2021,32,33,33,32.66666667,95,Transition,NA,NA,NA,NA,NA,16,MFRBa,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,48_N,48,N,509807.4358,2823454.441,11/17/2021,36,36,35,35.66666667,102,Transition,NA,NA,NA,NA,NA,47,MFGX,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,51_C,51,C,510418,2823112.125,11/1/2021,39,38,38,38.33333333,137,Ridge,NA,NA,NA,NA,NA,25,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,51_E,51,E,510438.3762,2823117.205,11/1/2021,39,39,39,39,122,Transition,NA,NA,NA,NA,NA,43,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,51_N,51,N,510410.2585,2823143.174,11/1/2021,41,40,39,40,160,Transition,NA,NA,NA,NA,NA,52,THAGEN,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,52_C,52,C,510596,2823101.125,11/1/2021,36,36,37,36.33333333,0,Transition,NA,NA,NA,NA,NA,31,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,52_E,52,E,510611.5247,2823104.996,11/1/2021,40,39,39,39.33333333,163,Ridge,NA,NA,NA,NA,NA,37,MFGt,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,52_N,52,N,510592.1292,2823116.65,11/1/2021,35,37,36,36,88,Transition,NA,NA,NA,NA,NA,35,MFGX,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,53_C,53,C,510372,2822916.125,11/1/2021,36,35,36,35.66666667,120,Transition,NA,NA,NA,NA,NA,85,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,53_E,53,E,510396.2574,2822922.173,11/1/2021,34,35,36,35,122,Transition,NA,NA,NA,NA,NA,80,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,53_N,53,N,510371.0323,2822920.006,11/1/2021,36,35,35,35.33333333,110,Transition,NA,NA,NA,NA,NA,63,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,54_C,54,C,510396,2823184.125,11/1/2021,36,40,37,37.66666667,0,Transition,NA,NA,NA,NA,NA,54,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,54_E,54,E,510402.7921,2823185.818,11/1/2021,39,35,37,37,0,Transition,NA,NA,NA,NA,NA,46,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,54_N,54,N,510389.952,2823208.382,11/1/2021,45,45,44,44.66666667,154,Transition,NA,NA,NA,NA,NA,60,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,55_C,55,C,510323,2823124.125,11/1/2021,41,42,40,41,153,Transition,NA,NA,NA,NA,NA,60,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,55_E,55,E,510355.9901,2823132.35,11/1/2021,38,40,40,39.33333333,142,Transition,NA,NA,NA,NA,NA,41,MFGX,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,55_N,55,N,510315.7423,2823153.234,11/1/2021,39,40,41,40,103,Transition,NA,NA,NA,NA,NA,52,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,56_C,56,C,510930,2823343.125,11/1/2021,35,33,35,34.33333333,88,Ridge,NA,NA,NA,NA,NA,30,MFGP,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,56_E,56,E,510952.3168,2823348.689,11/1/2021,42,41,42,41.66666667,196,Ridge,NA,NA,NA,NA,NA,34,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,56_N,56,N,510928.7904,2823347.977,11/1/2021,36,35,34,35,189,Ridge,NA,NA,NA,NA,NA,25,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,57_C,57,C,511065,2823370.125,11/1/2021,39,39,41,39.66666667,179,Transition,NA,NA,NA,NA,NA,28,THAGEN,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,57_E,57,E,511082.4653,2823374.48,11/1/2021,46,46,44,45.33333333,0,Transition,NA,NA,NA,NA,NA,39,THAGEN,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,57_N,57,N,511061.6131,2823383.709,11/1/2021,55,54,55,54.66666667,0,Transition,NA,NA,NA,NA,NA,11,MFGt,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,58_C,58,C,511044,2823249.125,11/1/2021,34,34,35,34.33333333,88,Transition,NA,NA,NA,NA,NA,11,MFGX,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,58_E,58,E,511056.6138,2823252.27,11/1/2021,38,36,37,37,144,Transition,NA,NA,NA,NA,NA,48,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,58_N,58,N,511036.7423,2823278.234,11/1/2021,36,33,37,35.33333333,0,Transition,NA,NA,NA,NA,NA,22,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,59_C,59,C,511007,2823536.125,11/1/2021,33,34,33,33.33333333,80,Transition,NA,NA,NA,NA,NA,33,RHYTRA,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,59_E,59,E,511019.6138,2823539.27,11/1/2021,37,35,35,35.66666667,0,Transition,NA,NA,NA,NA,NA,47,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,59_N,59,N,511003.6131,2823549.709,11/1/2021,38,35,36,36.33333333,121,Transition,NA,NA,NA,NA,NA,18,MFGX,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,60_C,60,C,510795,2823222.125,11/1/2021,38,39,30,35.66666667,142,Transition,NA,NA,NA,NA,NA,38,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,60_E,60,E,510804.703,2823224.544,11/1/2021,35,34,33,34,136,Transition,NA,NA,NA,NA,NA,45,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,60_N,60,N,510786.7747,2823255.115,11/1/2021,44,41,43,42.66666667,0,Transition,NA,NA,NA,NA,NA,41,MFGX,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,81_C,81,C,511388,2823521,11/17/2021,39,40,38,39,155,Ridge,NA,NA,NA,NA,NA,38,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,81_E,81,E,511405,2823494,11/17/2021,42,43,42,42.33333333,178,Ridge,NA,NA,NA,NA,NA,62,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,81_N,81,N,511399,2823528,11/17/2021,39,40,40,39.66666667,180,Ridge,NA,NA,NA,NA,NA,33,MFGX,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,82_C,82,C,511480,2823577,11/17/2021,44,45,45,44.66666667,175,Ridge,NA,NA,NA,NA,NA,43,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,82_E,82,E,511486,2823567,11/17/2021,44,43,44,43.66666667,157,Ridge,NA,NA,NA,NA,NA,39,MFGP,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,82_N,82,N,511504,2823592,11/17/2021,42,41,41,41.33333333,96,Ridge,NA,NA,NA,NA,NA,30,MFGe,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,83_C,83,C,511452,2823625,11/17/2021,50,48,48,48.66666667,214,Ridge,NA,NA,NA,NA,NA,49,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,83_E,83,E,511465,2823604,11/17/2021,43,44,44,43.66666667,176,Ridge,NA,NA,NA,NA,NA,39,ALLIGATOR FLAG,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,83_N,83,N,511472,2823639,11/17/2021,45,43,43,43.66666667,174,Ridge,NA,NA,NA,NA,NA,43,MFGc,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,84_C,84,C,511266,2823525,11/17/2021,50,48,47,48.33333333,200,Ridge,NA,NA,NA,NA,NA,49,MFGt,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,84_E,84,E,511276,2823509,11/17/2021,41,40,41,40.66666667,161,Ridge,NA,NA,NA,NA,NA,72,MFGt,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P022,P022,84_N,84,N,511278,2823533,11/17/2021,40,40,39,39.66666667,0,Ridge,NA,NA,NA,NA,NA,33,MFGt,NA,"S. Castaneda, C. Prieto, B. Constant"
C3,2,P023,P023,02_C,2,C,527073,2874410.145,9/3/2021,24,24,26,24.66666667,114,Transition,NA,NA,NA,NA,NA,97,MFFY,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,02_E,2,E,527081.5595,2874412.926,9/3/2021,38,37,38,37.66666667,0,Slough,NA,NA,NA,NA,NA,84,MFFY,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,02_N,2,N,527069.9098,2874419.655,9/3/2021,27,27,27,27,142,Transition,NA,NA,NA,NA,NA,101,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,03_C,3,C,527128,2874232.145,9/3/2021,27,26,25,26,164,Ridge,NA,NA,NA,NA,NA,96,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,03_E,3,E,527136.5595,2874234.926,9/3/2021,30,28,29,29,157,Ridge,NA,NA,NA,NA,NA,91,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,03_N,3,N,527124.6008,2874242.606,9/3/2021,29,29,29,29,140,Ridge,NA,NA,NA,NA,NA,96,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,04_C,4,C,526906,2874514.144,9/3/2021,49,51,50,50,0,Slough,NA,NA,NA,NA,NA,71,MFFY,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,04_E,4,E,526937.3849,2874524.342,9/3/2021,39,40,38,39,0,Slough,NA,NA,NA,NA,NA,78,MFFY,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,04_N,4,N,526898.8926,2874536.019,9/3/2021,52,51,51,51.33333333,0,Slough,NA,NA,NA,NA,NA,70,MFFY,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,06_C,6,C,527736,2874486.146,9/3/2021,20,20,19,19.66666667,188,Ridge,NA,NA,NA,NA,NA,113,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,06_E,6,E,527741.7063,2874488,9/3/2021,18,18,19,18.33333333,200,Ridge,NA,NA,NA,NA,NA,120,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,06_N,6,N,527728.8926,2874508.02,9/3/2021,17,17,18,17.33333333,186,Ridge,NA,NA,NA,NA,NA,101,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,11_C,11,C,528132,2874897.146,9/3/2021,23,24,23,23.33333333,169,Ridge,NA,NA,NA,NA,NA,95,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,11_E,11,E,528137.7063,2874899,9/3/2021,21,17,20,19.33333333,168,Ridge,NA,NA,NA,NA,NA,98,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,11_N,11,N,528121.4934,2874929.482,9/3/2021,24,24,33,27,160,Transition,NA,NA,NA,NA,NA,101,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,13_C,13,C,528317,2874710.147,9/3/2021,33,33,33,33,0,Transition,NA,NA,NA,NA,NA,92,MFFY,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,13_E,13,E,528322.7063,2874712.001,9/3/2021,33,33,31,32.33333333,0,Transition,NA,NA,NA,NA,NA,94,MFFY,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,13_N,13,N,528314.5279,2874717.755,9/3/2021,33,31,30,31.33333333,0,Transition,NA,NA,NA,NA,NA,91,MFFY,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,14_C,14,C,528132,2874897.146,9/3/2021,29,29,27,28.33333333,153,Ridge,NA,NA,NA,NA,NA,122,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,14_E,14,E,528146.2659,2874901.782,9/3/2021,18,15,18,17,172,Ridge,NA,NA,NA,NA,NA,100,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,14_N,14,N,528121.8024,2874928.531,9/3/2021,22,31,32,28.33333333,180,Transition,NA,NA,NA,NA,NA,106,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,15_C,15,C,528214,2874704.146,9/3/2021,17,17,18,17.33333333,159,Ridge,NA,NA,NA,NA,NA,101,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,15_E,15,E,528220.6574,2874706.31,9/3/2021,21,21,19,20.33333333,152,Ridge,NA,NA,NA,NA,NA,102,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,15_N,15,N,528203.1844,2874737.433,9/3/2021,20,19,19,19.33333333,158,Ridge,NA,NA,NA,NA,NA,106,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,16_C,16,C,528501,2874921.147,9/3/2021,25,24,28,25.66666667,171,Ridge,NA,NA,NA,NA,NA,104,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,16_E,16,E,528521.9232,2874927.945,9/3/2021,22,22,19,21,151,Ridge,NA,NA,NA,NA,NA,107,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,16_N,16,N,528492.0385,2874948.728,9/3/2021,29,24,22,25,193,Ridge,NA,NA,NA,NA,NA,124,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,22_C,22,C,526790,2875495.144,9/3/2021,45,44,43,44,0,Slough,NA,NA,NA,NA,NA,58,MFFY,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,22_E,22,E,526803.3148,2875499.471,9/3/2021,43,42,41,42,0,Slough,NA,NA,NA,NA,NA,71,RHYTRA,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,22_N,22,N,526784.4377,2875512.263,9/3/2021,43,42,41,42,0,Slough,NA,NA,NA,NA,NA,82,MFRBa,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,29_C,29,C,527122,2875953.145,9/3/2021,28,30,30,29.33333333,0,Transition,NA,NA,NA,NA,NA,89,MFGe,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,29_E,29,E,527150.5317,2875962.415,9/3/2021,37,36,35,36,0,Slough,NA,NA,NA,NA,NA,85,MFGe,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,29_N,29,N,527115.5106,2875973.117,9/3/2021,32,32,32,32,0,Transition,NA,NA,NA,NA,NA,92,RHYTRA,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,30_C,30,C,527087,2875610.145,9/3/2021,17,19,18,18,217,Ridge,NA,NA,NA,NA,NA,102,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,30_E,30,E,527104.119,2875615.707,9/3/2021,19,18,18,18.33333333,220,Ridge,NA,NA,NA,NA,NA,102,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,30_N,30,N,527076.1844,2875643.432,9/3/2021,19,19,17,18.33333333,225,Ridge,NA,NA,NA,NA,NA,105,MFGc,NA,"S. Castaneda, C. Prieto, M. Hernandez"
C3,2,P023,P023,31_C,31,C,527723,2875764.146,9/3/2021,38,33,34,35,0,Slough,NA,NA,NA,NA,NA,80,MFFY,NA,"S. Castaneda, C. Prieto, M. Hernandez"
